rank,gene,leaderboard_status,orthogonal_dataset_count,rank_input_strongest_de,strongest_condition,rest_de,k562_de,rpe1_de
2362,DIPK1A,not_cleared_pre_registered_compute_bar,0,142,Stim8hr,1,,
2363,KIF5C,not_cleared_pre_registered_compute_bar,0,142,Stim48hr,5,,
2364,EDRF1,not_cleared_pre_registered_compute_bar,0,141,Rest,141,,
2365,LRIG1,not_cleared_pre_registered_compute_bar,0,139,Stim8hr,1,,
2366,SH3D21,not_cleared_pre_registered_compute_bar,0,138,Rest,138,,
2367,ITGB2,not_cleared_pre_registered_compute_bar,0,134,Rest,134,,
2368,NEB,not_cleared_pre_registered_compute_bar,0,132,Rest,132,,
2369,FN3K,not_cleared_pre_registered_compute_bar,0,128,Stim48hr,11,,
2370,YPEL2,not_cleared_pre_registered_compute_bar,0,126,Stim8hr,22,,
2371,PSMB9,not_cleared_pre_registered_compute_bar,0,125,Stim48hr,88,,
2372,TMEM87B,not_cleared_pre_registered_compute_bar,0,120,Rest,120,,
2373,BRD10,not_cleared_pre_registered_compute_bar,0,119,Rest,119,,
2374,ERCC6L,not_cleared_pre_registered_compute_bar,0,117,Rest,117,,
2375,ARMH3,not_cleared_pre_registered_compute_bar,0,116,Rest,116,,
2376,ME3,not_cleared_pre_registered_compute_bar,0,116,Stim48hr,3,,
2377,DNAAF10,not_cleared_pre_registered_compute_bar,0,115,Rest,115,,
2378,SLF1,not_cleared_pre_registered_compute_bar,0,113,Stim8hr,18,,
2379,CCDC134,not_cleared_pre_registered_compute_bar,0,112,Stim48hr,9,,
2380,PYGM,not_cleared_pre_registered_compute_bar,0,110,Rest,110,,
2381,SLAMF7,not_cleared_pre_registered_compute_bar,0,108,Stim8hr,45,,
2382,IL21R,not_cleared_pre_registered_compute_bar,0,107,Stim48hr,4,,
2383,TENT5C,not_cleared_pre_registered_compute_bar,0,107,Stim8hr,48,,
2384,LIG4,not_cleared_pre_registered_compute_bar,0,106,Stim8hr,2,,
2385,OCIAD2,not_cleared_pre_registered_compute_bar,0,103,Stim48hr,5,,
2386,PLA2G4A,not_cleared_pre_registered_compute_bar,0,99,Stim8hr,28,,
2387,CCL5,not_cleared_pre_registered_compute_bar,0,98,Rest,98,,
2388,CTSO,not_cleared_pre_registered_compute_bar,0,98,Stim48hr,2,,
2389,ULK4,not_cleared_pre_registered_compute_bar,0,98,Stim8hr,39,,
2390,PRXL2B,not_cleared_pre_registered_compute_bar,0,97,Rest,97,,
2391,CYLD,not_cleared_pre_registered_compute_bar,0,96,Rest,96,,
2392,ACTMAP,not_cleared_pre_registered_compute_bar,0,95,Rest,95,,
2393,CAV1,not_cleared_pre_registered_compute_bar,0,95,Rest,95,,
2394,EXT1,not_cleared_pre_registered_compute_bar,0,92,Rest,92,,
2395,NEIL1,not_cleared_pre_registered_compute_bar,0,90,Stim48hr,9,,
2396,GNAZ,not_cleared_pre_registered_compute_bar,0,88,Stim48hr,55,,
2397,GPR146,not_cleared_pre_registered_compute_bar,0,88,Stim8hr,2,,
2398,IFNLR1,not_cleared_pre_registered_compute_bar,0,86,Rest,86,,
2399,ICE2,not_cleared_pre_registered_compute_bar,0,85,Stim48hr,3,,
2400,TRAF6,not_cleared_pre_registered_compute_bar,0,83,Stim8hr,0,,
2401,NCR3,not_cleared_pre_registered_compute_bar,0,82,Stim8hr,4,,
2402,MLKL,not_cleared_pre_registered_compute_bar,0,80,Stim48hr,33,,
2403,BBS10,not_cleared_pre_registered_compute_bar,0,79,Stim8hr,44,,
2404,BICDL1,not_cleared_pre_registered_compute_bar,0,79,Stim48hr,4,,
2405,CARD6,not_cleared_pre_registered_compute_bar,0,78,Stim48hr,55,,
2406,FANCC,not_cleared_pre_registered_compute_bar,0,77,Stim48hr,1,,
2407,EOLA1,not_cleared_pre_registered_compute_bar,0,75,Rest,75,,
2408,GGACT,not_cleared_pre_registered_compute_bar,0,75,Rest,75,,
2409,STAP1,not_cleared_pre_registered_compute_bar,0,74,Rest,74,,
2410,NEMP2,not_cleared_pre_registered_compute_bar,0,73,Rest,73,,
2411,PIK3C2B,not_cleared_pre_registered_compute_bar,0,73,Rest,73,,
2412,YJU2B,not_cleared_pre_registered_compute_bar,0,73,Rest,73,,
2413,PABIR1,not_cleared_pre_registered_compute_bar,0,72,Stim8hr,32,,
2414,GRAP,not_cleared_pre_registered_compute_bar,0,71,Rest,71,,
2415,TESK2,not_cleared_pre_registered_compute_bar,0,71,Stim48hr,9,,
2416,TMEM86A,not_cleared_pre_registered_compute_bar,0,70,Stim8hr,59,,
2417,TTYH3,not_cleared_pre_registered_compute_bar,0,67,Stim8hr,0,,
2418,ROBO3,not_cleared_pre_registered_compute_bar,0,65,Stim48hr,0,,
2419,TMEM185A,not_cleared_pre_registered_compute_bar,0,65,Rest,65,,
2420,IFFO2,not_cleared_pre_registered_compute_bar,0,64,Rest,64,,
2421,NEK3,not_cleared_pre_registered_compute_bar,0,62,Stim48hr,1,,
2422,SKIC2,not_cleared_pre_registered_compute_bar,0,62,Rest,62,,
2423,C2CD5,not_cleared_pre_registered_compute_bar,0,61,Stim8hr,2,,
2424,RIC8B,not_cleared_pre_registered_compute_bar,0,61,Stim48hr,1,,
2425,SDHAF4,not_cleared_pre_registered_compute_bar,0,61,Stim8hr,2,,
2426,EMB,not_cleared_pre_registered_compute_bar,0,60,Stim8hr,9,,
2427,GNMT,not_cleared_pre_registered_compute_bar,0,60,Rest,60,,
2428,MTERF2,not_cleared_pre_registered_compute_bar,0,60,Rest,60,,
2429,NLGN2,not_cleared_pre_registered_compute_bar,0,60,Stim48hr,48,,
2430,TPRG1L,not_cleared_pre_registered_compute_bar,0,59,Stim48hr,9,,
2431,CARNMT1,not_cleared_pre_registered_compute_bar,0,58,Stim48hr,13,,
2432,GDAP1,not_cleared_pre_registered_compute_bar,0,57,Stim48hr,3,,
2433,RAB27B,not_cleared_pre_registered_compute_bar,0,57,Stim48hr,85,,
2434,AKAP10,not_cleared_pre_registered_compute_bar,0,56,Stim8hr,34,,
2435,DUSP4,not_cleared_pre_registered_compute_bar,0,56,Stim8hr,2,,
2436,GARS1,not_cleared_pre_registered_compute_bar,0,56,Stim48hr,11,,
2437,GBA1,not_cleared_pre_registered_compute_bar,0,56,Rest,56,,
2438,BPNT2,not_cleared_pre_registered_compute_bar,0,54,Stim48hr,0,,
2439,GNLY,not_cleared_pre_registered_compute_bar,0,53,Rest,53,,
2440,MAP3K13,not_cleared_pre_registered_compute_bar,0,52,Stim8hr,32,,
2441,RHBDF2,not_cleared_pre_registered_compute_bar,0,52,Stim48hr,35,,
2442,UVSSA,not_cleared_pre_registered_compute_bar,0,51,Stim48hr,56,,
2443,KMT5A,not_cleared_pre_registered_compute_bar,0,49,Rest,49,,
2444,NIPAL4,not_cleared_pre_registered_compute_bar,0,49,Stim8hr,51,,
2445,S1PR4,not_cleared_pre_registered_compute_bar,0,49,Rest,49,,
2446,SGCB,not_cleared_pre_registered_compute_bar,0,49,Rest,49,,
2447,ZPR1,not_cleared_pre_registered_compute_bar,0,49,Rest,49,,
2448,ALOX5,not_cleared_pre_registered_compute_bar,0,46,Rest,46,,
2449,H3-5,not_cleared_pre_registered_compute_bar,0,46,Rest,46,,
2450,METTL25B,not_cleared_pre_registered_compute_bar,0,46,Stim8hr,283,,
2451,NAPB,not_cleared_pre_registered_compute_bar,0,46,Rest,46,,
2452,EPG5,not_cleared_pre_registered_compute_bar,0,45,Stim48hr,8,,
2453,FAM209B,not_cleared_pre_registered_compute_bar,0,45,Rest,45,,
2454,BEGAIN,not_cleared_pre_registered_compute_bar,0,44,Stim8hr,15,,
2455,CLDND2,not_cleared_pre_registered_compute_bar,0,44,Stim8hr,8,,
2456,DLG3,not_cleared_pre_registered_compute_bar,0,44,Rest,44,,
2457,GSTO2,not_cleared_pre_registered_compute_bar,0,44,Stim48hr,0,,
2458,PGM1,not_cleared_pre_registered_compute_bar,0,44,Rest,44,,
2459,PRF1,not_cleared_pre_registered_compute_bar,0,44,Stim8hr,19,,
2460,RAB33A,not_cleared_pre_registered_compute_bar,0,44,Stim8hr,39,,
2461,ITGAL,not_cleared_pre_registered_compute_bar,0,43,Stim8hr,4,,
2462,CALHM6,not_cleared_pre_registered_compute_bar,0,42,Rest,42,,
2463,CILK1,not_cleared_pre_registered_compute_bar,0,42,Stim8hr,26,,
2464,LCAT,not_cleared_pre_registered_compute_bar,0,42,Rest,42,,
2465,DET1,not_cleared_pre_registered_compute_bar,0,41,Stim48hr,196,,
2466,H1-4,not_cleared_pre_registered_compute_bar,0,41,Stim48hr,4,,
2467,MAMLD1,not_cleared_pre_registered_compute_bar,0,41,Stim8hr,1,,
2468,PALS1,not_cleared_pre_registered_compute_bar,0,41,Stim48hr,6,,
2469,PSMB8,not_cleared_pre_registered_compute_bar,0,41,Stim8hr,1,,
2470,RCBTB1,not_cleared_pre_registered_compute_bar,0,41,Stim8hr,21,,
2471,BEND3,not_cleared_pre_registered_compute_bar,0,40,Stim48hr,8,,
2472,DARS1,not_cleared_pre_registered_compute_bar,0,40,Stim8hr,90,,
2473,IQCG,not_cleared_pre_registered_compute_bar,0,40,Stim48hr,2,,
2474,SLA2,not_cleared_pre_registered_compute_bar,0,40,Stim8hr,15,,
2475,TMEM254,not_cleared_pre_registered_compute_bar,0,40,Stim8hr,27,,
2476,ADGRG5,not_cleared_pre_registered_compute_bar,0,39,Stim8hr,18,,
2477,HDGFL3,not_cleared_pre_registered_compute_bar,0,39,Stim48hr,30,,
2478,JADE2,not_cleared_pre_registered_compute_bar,0,39,Stim8hr,1,,
2479,ARHGEF5,not_cleared_pre_registered_compute_bar,0,38,Stim8hr,6,,
2480,SLAMF6,not_cleared_pre_registered_compute_bar,0,38,Rest,38,,
2481,FBXO2,not_cleared_pre_registered_compute_bar,0,37,Rest,37,,
2482,FAAP24,not_cleared_pre_registered_compute_bar,0,36,Stim8hr,7,,
2483,LOXL2,not_cleared_pre_registered_compute_bar,0,36,Stim48hr,19,,
2484,PLEKHH2,not_cleared_pre_registered_compute_bar,0,36,Stim8hr,78,,
2485,TPK1,not_cleared_pre_registered_compute_bar,0,36,Stim8hr,0,,
2486,ZFYVE26,not_cleared_pre_registered_compute_bar,0,36,Stim8hr,12,,
2487,ABCA5,not_cleared_pre_registered_compute_bar,0,35,Stim48hr,4,,
2488,CPTP,not_cleared_pre_registered_compute_bar,0,35,Stim48hr,1,,
2489,ENTPD1,not_cleared_pre_registered_compute_bar,0,35,Stim48hr,8,,
2490,LMLN,not_cleared_pre_registered_compute_bar,0,34,Stim48hr,0,,
2491,PHLPP2,not_cleared_pre_registered_compute_bar,0,34,Stim8hr,1,,
2492,PRKCH,not_cleared_pre_registered_compute_bar,0,34,Rest,34,,
2493,IL3,not_cleared_pre_registered_compute_bar,0,33,Stim8hr,19,,
2494,ADM5,not_cleared_pre_registered_compute_bar,0,32,Stim8hr,17,,
2495,ATG101,not_cleared_pre_registered_compute_bar,0,32,Stim48hr,3,,
2496,CEP83,not_cleared_pre_registered_compute_bar,0,32,Stim48hr,18,,
2497,ZCCHC24,not_cleared_pre_registered_compute_bar,0,32,Stim8hr,35,,
2498,APBB1IP,not_cleared_pre_registered_compute_bar,0,31,Rest,31,,
2499,FGD3,not_cleared_pre_registered_compute_bar,0,31,Stim48hr,2,,
2500,PRMT9,not_cleared_pre_registered_compute_bar,0,31,Stim48hr,3,,
2501,VAMP5,not_cleared_pre_registered_compute_bar,0,30,Rest,30,,
2502,CLIP2,not_cleared_pre_registered_compute_bar,0,29,Rest,29,,
2503,ITGAM,not_cleared_pre_registered_compute_bar,0,28,Rest,28,,
2504,ARK2N,not_cleared_pre_registered_compute_bar,0,27,Rest,27,,
2505,BLTP2,not_cleared_pre_registered_compute_bar,0,27,Stim8hr,4,,
2506,GUCA1B,not_cleared_pre_registered_compute_bar,0,27,Stim8hr,83,,
2507,MRTFB,not_cleared_pre_registered_compute_bar,0,27,Stim8hr,5,,
2508,PABIR3,not_cleared_pre_registered_compute_bar,0,27,Stim48hr,3,,
2509,SORL1,not_cleared_pre_registered_compute_bar,0,27,Stim48hr,4,,
2510,ZCCHC18,not_cleared_pre_registered_compute_bar,0,27,Stim48hr,3,,
2511,AASS,not_cleared_pre_registered_compute_bar,0,26,Stim48hr,1,,
2512,CARNS1,not_cleared_pre_registered_compute_bar,0,26,Stim48hr,1,,
2513,CAVIN3,not_cleared_pre_registered_compute_bar,0,26,Stim8hr,9,,
2514,PODXL,not_cleared_pre_registered_compute_bar,0,26,Stim48hr,11,,
2515,YARS1,not_cleared_pre_registered_compute_bar,0,26,Stim48hr,0,,
2516,DENND3,not_cleared_pre_registered_compute_bar,0,25,Stim48hr,7,,
2517,NCALD,not_cleared_pre_registered_compute_bar,0,25,Rest,25,,
2518,TMEM94,not_cleared_pre_registered_compute_bar,0,25,Stim48hr,8,,
2519,CCNG2,not_cleared_pre_registered_compute_bar,0,24,Stim48hr,13,,
2520,EEIG2,not_cleared_pre_registered_compute_bar,0,24,Stim48hr,13,,
2521,GARIN1A,not_cleared_pre_registered_compute_bar,0,24,Rest,24,,
2522,NSG1,not_cleared_pre_registered_compute_bar,0,24,Stim48hr,7,,
2523,PATJ,not_cleared_pre_registered_compute_bar,0,24,Stim8hr,3,,
2524,ACVR2A,not_cleared_pre_registered_compute_bar,0,23,Stim8hr,4,,
2525,CSGALNACT1,not_cleared_pre_registered_compute_bar,0,23,Rest,23,,
2526,SDC4,not_cleared_pre_registered_compute_bar,0,23,Stim8hr,1,,
2527,STK10,not_cleared_pre_registered_compute_bar,0,23,Rest,23,,
2528,TMPRSS13,not_cleared_pre_registered_compute_bar,0,23,Rest,23,,
2529,MTCL3,not_cleared_pre_registered_compute_bar,0,21,Stim8hr,4,,
2530,RAB11FIP5,not_cleared_pre_registered_compute_bar,0,21,Stim8hr,10,,
2531,SLX4,not_cleared_pre_registered_compute_bar,0,21,Stim48hr,0,,
2532,USP18,not_cleared_pre_registered_compute_bar,0,21,Rest,21,,
2533,AKR1C3,not_cleared_pre_registered_compute_bar,0,20,Rest,20,,
2534,C5orf63,not_cleared_pre_registered_compute_bar,0,20,Rest,20,,
2535,FCMR,not_cleared_pre_registered_compute_bar,0,20,Stim48hr,15,,
2536,H1-5,not_cleared_pre_registered_compute_bar,0,20,Stim48hr,8,,
2537,KYAT1,not_cleared_pre_registered_compute_bar,0,20,Stim48hr,12,,
2538,MAPDA,not_cleared_pre_registered_compute_bar,0,20,Stim48hr,0,,
2539,NHERF2,not_cleared_pre_registered_compute_bar,0,20,Stim8hr,2,,
2540,PARP8,not_cleared_pre_registered_compute_bar,0,20,Stim8hr,15,,
2541,TMEM268,not_cleared_pre_registered_compute_bar,0,20,Rest,20,,
2542,ARHGAP15,not_cleared_pre_registered_compute_bar,0,19,Stim8hr,1,,
2543,BORCS8,not_cleared_pre_registered_compute_bar,0,19,Rest,19,,
2544,DCUN1D3,not_cleared_pre_registered_compute_bar,0,19,Stim48hr,4,,
2545,NPDC1,not_cleared_pre_registered_compute_bar,0,19,Stim48hr,1,,
2546,PTPN6,not_cleared_pre_registered_compute_bar,0,19,Rest,19,,
2547,SASH3,not_cleared_pre_registered_compute_bar,0,19,Rest,19,,
2548,TTYH2,not_cleared_pre_registered_compute_bar,0,19,Stim8hr,4,,
2549,AKTIP,not_cleared_pre_registered_compute_bar,0,18,Stim8hr,1,,
2550,ASAP2,not_cleared_pre_registered_compute_bar,0,18,Stim48hr,7,,
2551,BCL9L,not_cleared_pre_registered_compute_bar,0,18,Rest,18,,
2552,BICRA,not_cleared_pre_registered_compute_bar,0,18,Stim48hr,4,,
2553,CD48,not_cleared_pre_registered_compute_bar,0,18,Stim8hr,6,,
2554,FHIP2A,not_cleared_pre_registered_compute_bar,0,18,Stim8hr,13,,
2555,HGSNAT,not_cleared_pre_registered_compute_bar,0,18,Stim8hr,5,,
2556,MVP,not_cleared_pre_registered_compute_bar,0,18,Stim48hr,7,,
2557,MYG1,not_cleared_pre_registered_compute_bar,0,18,Stim8hr,1,,
2558,NOL3,not_cleared_pre_registered_compute_bar,0,18,Rest,18,,
2559,NUDT13,not_cleared_pre_registered_compute_bar,0,18,Rest,18,,
2560,PLXNA4,not_cleared_pre_registered_compute_bar,0,18,Stim8hr,0,,
2561,SERINC5,not_cleared_pre_registered_compute_bar,0,18,Stim48hr,12,,
2562,SPRING1,not_cleared_pre_registered_compute_bar,0,18,Stim8hr,17,,
2563,TBCEL,not_cleared_pre_registered_compute_bar,0,18,Stim8hr,10,,
2564,TKFC,not_cleared_pre_registered_compute_bar,0,18,Rest,18,,
2565,TMEM217,not_cleared_pre_registered_compute_bar,0,18,Rest,18,,
2566,USF3,not_cleared_pre_registered_compute_bar,0,18,Rest,18,,
2567,ZBP1,not_cleared_pre_registered_compute_bar,0,18,Rest,18,,
2568,C3orf18,not_cleared_pre_registered_compute_bar,0,17,Rest,17,,
2569,CNNM2,not_cleared_pre_registered_compute_bar,0,17,Stim8hr,6,,
2570,CYTH4,not_cleared_pre_registered_compute_bar,0,17,Rest,17,,
2571,LY96,not_cleared_pre_registered_compute_bar,0,17,Stim8hr,9,,
2572,MARF1,not_cleared_pre_registered_compute_bar,0,17,Stim8hr,12,,
2573,NLRC5,not_cleared_pre_registered_compute_bar,0,17,Rest,17,,
2574,PAQR7,not_cleared_pre_registered_compute_bar,0,17,Rest,17,,
2575,PJA1,not_cleared_pre_registered_compute_bar,0,17,Stim48hr,5,,
2576,SAMTOR,not_cleared_pre_registered_compute_bar,0,17,Stim48hr,6,,
2577,ZFAND4,not_cleared_pre_registered_compute_bar,0,17,Rest,17,,
2578,AUTS2,not_cleared_pre_registered_compute_bar,0,16,Rest,16,,
2579,CCR2,not_cleared_pre_registered_compute_bar,0,16,Rest,16,,
2580,DTNB,not_cleared_pre_registered_compute_bar,0,16,Stim48hr,5,,
2581,GNG2,not_cleared_pre_registered_compute_bar,0,16,Rest,16,,
2582,GPRASP2,not_cleared_pre_registered_compute_bar,0,16,Rest,16,,
2583,HCFC2,not_cleared_pre_registered_compute_bar,0,16,Stim48hr,12,,
2584,IL12RB1,not_cleared_pre_registered_compute_bar,0,16,Stim8hr,15,,
2585,N4BP3,not_cleared_pre_registered_compute_bar,0,16,Stim48hr,2,,
2586,PDK3,not_cleared_pre_registered_compute_bar,0,16,Stim48hr,8,,
2587,PM20D2,not_cleared_pre_registered_compute_bar,0,16,Stim8hr,11,,
2588,TGFBR2,not_cleared_pre_registered_compute_bar,0,16,Stim8hr,5,,
2589,TRIM47,not_cleared_pre_registered_compute_bar,0,16,Stim48hr,2,,
2590,ABCD2,not_cleared_pre_registered_compute_bar,0,15,Stim48hr,6,,
2591,CLIP4,not_cleared_pre_registered_compute_bar,0,15,Stim48hr,7,,
2592,GADD45G,not_cleared_pre_registered_compute_bar,0,15,Stim8hr,0,,
2593,MARCHF6,not_cleared_pre_registered_compute_bar,0,15,Rest,15,,
2594,RBMS2,not_cleared_pre_registered_compute_bar,0,15,Stim48hr,6,,
2595,RCAN3,not_cleared_pre_registered_compute_bar,0,15,Stim48hr,8,,
2596,SH2D4A,not_cleared_pre_registered_compute_bar,0,15,Stim8hr,10,,
2597,SLC9A1,not_cleared_pre_registered_compute_bar,0,15,Stim8hr,9,,
2598,TBC1D10C,not_cleared_pre_registered_compute_bar,0,15,Stim48hr,2,,
2599,ADPRS,not_cleared_pre_registered_compute_bar,0,14,Rest,14,,
2600,CDKN2A,not_cleared_pre_registered_compute_bar,0,14,Rest,14,,
2601,CFAP36,not_cleared_pre_registered_compute_bar,0,14,Stim8hr,3,,
2602,GLS2,not_cleared_pre_registered_compute_bar,0,14,Rest,14,,
2603,H2AX,not_cleared_pre_registered_compute_bar,0,14,Stim48hr,2,,
2604,MACROH2A2,not_cleared_pre_registered_compute_bar,0,14,Stim48hr,2,,
2605,P4HTM,not_cleared_pre_registered_compute_bar,0,14,Stim8hr,2,,
2606,RAB11FIP3,not_cleared_pre_registered_compute_bar,0,14,Stim8hr,1,,
2607,SPATA2,not_cleared_pre_registered_compute_bar,0,14,Stim48hr,6,,
2608,THNSL1,not_cleared_pre_registered_compute_bar,0,14,Rest,14,,
2609,TMCC1,not_cleared_pre_registered_compute_bar,0,14,Stim8hr,4,,
2610,C12orf75,not_cleared_pre_registered_compute_bar,0,13,Rest,13,,
2611,CDKN1A,not_cleared_pre_registered_compute_bar,0,13,Stim8hr,1,,
2612,ERAP2,not_cleared_pre_registered_compute_bar,0,13,Stim48hr,5,,
2613,FBXL17,not_cleared_pre_registered_compute_bar,0,13,Rest,13,,
2614,GTDC1,not_cleared_pre_registered_compute_bar,0,13,Stim8hr,4,,
2615,KRBOX4,not_cleared_pre_registered_compute_bar,0,13,Stim8hr,11,,
2616,MAP3K10,not_cleared_pre_registered_compute_bar,0,13,Rest,13,,
2617,MT1E,not_cleared_pre_registered_compute_bar,0,13,Stim48hr,11,,
2618,MYO1F,not_cleared_pre_registered_compute_bar,0,13,Stim48hr,3,,
2619,PHF11,not_cleared_pre_registered_compute_bar,0,13,Stim8hr,7,,
2620,PMCH,not_cleared_pre_registered_compute_bar,0,13,Stim8hr,0,,
2621,PRR5L,not_cleared_pre_registered_compute_bar,0,13,Rest,13,,
2622,SLC23A2,not_cleared_pre_registered_compute_bar,0,13,Stim8hr,0,,
2623,SPIN3,not_cleared_pre_registered_compute_bar,0,13,Stim8hr,0,,
2624,TNFRSF10D,not_cleared_pre_registered_compute_bar,0,13,Stim48hr,6,,
2625,ZC3H12D,not_cleared_pre_registered_compute_bar,0,13,Stim8hr,2,,
2626,ADAMTS6,not_cleared_pre_registered_compute_bar,0,12,Stim48hr,8,,
2627,AFAP1,not_cleared_pre_registered_compute_bar,0,12,Stim8hr,2,,
2628,CARD19,not_cleared_pre_registered_compute_bar,0,12,Stim48hr,7,,
2629,DUSP2,not_cleared_pre_registered_compute_bar,0,12,Stim8hr,1,,
2630,FUT4,not_cleared_pre_registered_compute_bar,0,12,Stim8hr,3,,
2631,HASPIN,not_cleared_pre_registered_compute_bar,0,12,Stim8hr,5,,
2632,MCF2L2,not_cleared_pre_registered_compute_bar,0,12,Rest,12,,
2633,MYDGF,not_cleared_pre_registered_compute_bar,0,12,Stim8hr,9,,
2634,PLGRKT,not_cleared_pre_registered_compute_bar,0,12,Stim48hr,8,,
2635,PREX1,not_cleared_pre_registered_compute_bar,0,12,Rest,12,,
2636,TTC9,not_cleared_pre_registered_compute_bar,0,12,Rest,12,,
2637,UBASH3B,not_cleared_pre_registered_compute_bar,0,12,Stim48hr,1,,
2638,UBTD2,not_cleared_pre_registered_compute_bar,0,12,Stim48hr,5,,
2639,WDR35,not_cleared_pre_registered_compute_bar,0,12,Rest,12,,
2640,XCL1,not_cleared_pre_registered_compute_bar,0,12,Stim8hr,7,,
2641,ACVR1,not_cleared_pre_registered_compute_bar,0,11,Stim48hr,7,,
2642,CD37,not_cleared_pre_registered_compute_bar,0,11,Stim8hr,8,,
2643,F5,not_cleared_pre_registered_compute_bar,0,11,Stim8hr,4,,
2644,GCSAM,not_cleared_pre_registered_compute_bar,0,11,Stim48hr,1,,
2645,GPRIN3,not_cleared_pre_registered_compute_bar,0,11,Rest,11,,
2646,H2AC11,not_cleared_pre_registered_compute_bar,0,11,Stim48hr,1,,
2647,ITPKB,not_cleared_pre_registered_compute_bar,0,11,Stim8hr,3,,
2648,MMD,not_cleared_pre_registered_compute_bar,0,11,Stim8hr,1,,
2649,NAALADL1,not_cleared_pre_registered_compute_bar,0,11,Stim48hr,5,,
2650,RELL1,not_cleared_pre_registered_compute_bar,0,11,Stim48hr,1,,
2651,RHOB,not_cleared_pre_registered_compute_bar,0,11,Stim8hr,9,,
2652,RMC1,not_cleared_pre_registered_compute_bar,0,11,Rest,11,,
2653,RNF122,not_cleared_pre_registered_compute_bar,0,11,Stim48hr,2,,
2654,SLC16A13,not_cleared_pre_registered_compute_bar,0,11,Rest,11,,
2655,SGF29,not_cleared_pre_registered_compute_bar,0,4869,Stim48hr,3447,,
2656,DOP1B,not_cleared_pre_registered_compute_bar,0,3241,Stim48hr,989,,
2657,SKIC8,not_cleared_pre_registered_compute_bar,0,2400,Stim48hr,905,,
2658,TESPA1,not_cleared_pre_registered_compute_bar,0,1975,Stim8hr,454,,
2659,ARHGAP30,not_cleared_pre_registered_compute_bar,0,1840,Rest,1840,,
2660,TP53INP2,not_cleared_pre_registered_compute_bar,0,1693,Stim48hr,509,,
2661,INSR,not_cleared_pre_registered_compute_bar,0,1366,Rest,1366,,
2662,TEP1,not_cleared_pre_registered_compute_bar,0,1363,Rest,1363,,
2663,GLIPR2,not_cleared_pre_registered_compute_bar,0,1361,Stim8hr,745,,
2664,FBXO32,not_cleared_pre_registered_compute_bar,0,1355,Rest,1355,,
2665,CFAP20,not_cleared_pre_registered_compute_bar,0,1293,Stim48hr,455,,
2666,DLG4,not_cleared_pre_registered_compute_bar,0,1286,Rest,1286,,
2667,HAPSTR1,not_cleared_pre_registered_compute_bar,0,1153,Stim48hr,650,,
2668,SEC14L2,not_cleared_pre_registered_compute_bar,0,1141,Rest,1141,,
2669,OTUD1,not_cleared_pre_registered_compute_bar,0,1110,Rest,1110,,
2670,ABI3,not_cleared_pre_registered_compute_bar,0,1036,Rest,1036,,
2671,TIGAR,not_cleared_pre_registered_compute_bar,0,1012,Rest,1012,,
2672,CEP43,not_cleared_pre_registered_compute_bar,0,995,Rest,995,,
2673,RASGRP1,not_cleared_pre_registered_compute_bar,0,993,Stim8hr,399,,
2674,KMT5B,not_cleared_pre_registered_compute_bar,0,940,Stim48hr,614,,
2675,PPM1L,not_cleared_pre_registered_compute_bar,0,929,Rest,929,,
2676,WAPL,not_cleared_pre_registered_compute_bar,0,876,Stim8hr,487,,
2677,DYNC2H1,not_cleared_pre_registered_compute_bar,0,870,Rest,870,,
2678,C1orf21,not_cleared_pre_registered_compute_bar,0,843,Rest,843,,
2679,SOCS5,not_cleared_pre_registered_compute_bar,0,811,Rest,811,,
2680,EPB41L3,not_cleared_pre_registered_compute_bar,0,801,Stim8hr,2399,,
2681,KRBA2,not_cleared_pre_registered_compute_bar,0,752,Rest,752,,
2682,FITM1,not_cleared_pre_registered_compute_bar,0,712,Rest,712,,
2683,KATNIP,not_cleared_pre_registered_compute_bar,0,677,Stim8hr,73,,
2684,NCBP3,not_cleared_pre_registered_compute_bar,0,632,Stim8hr,565,,
2685,CFAP97,not_cleared_pre_registered_compute_bar,0,601,Rest,601,,
2686,MVB12B,not_cleared_pre_registered_compute_bar,0,574,Rest,574,,
2687,DOP1A,not_cleared_pre_registered_compute_bar,0,550,Stim48hr,228,,
